,activity,before_break,date,event,h1,h2,h3,h4,h5,player,type
1976,second half,False,2017-09-23 14:25:00,New Mexico Game,0.0,0.0026031498112716405,0.0,0.0,0.0,def end,game
1974,second half,False,2017-09-23 14:25:00,New Mexico Game,0.006416426050689754,0.012832852101379508,0.0,0.0,0.0,running back,game
1978,second half,False,2017-09-23 14:25:00,New Mexico Game,0.006416426050689754,0.006416426050689754,0.0,0.0,0.0,off guard,game
1979,second half,False,2017-09-23 14:25:00,New Mexico Game,0.006416426050689754,0.01924927815206926,0.0,0.0,0.0,off tackle,game
1980,second half,False,2017-09-23 14:25:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0,0.0,linebacker,game
1977,second half,False,2017-09-23 14:25:00,New Mexico Game,0.0,0.0,0.0,0.006416426050689754,0.0,off guard,game
1972,second half,False,2017-09-23 14:30:00,New Mexico Game,0.0,0.0,0.0026031498112716405,0.0,0.0,safety,game
1971,second half,False,2017-09-23 14:30:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0,0.0,def end,game
1970,second half,False,2017-09-23 14:30:00,New Mexico Game,0.0,0.0026031498112716405,0.0,0.0,0.0,def end,game
1969,second half,False,2017-09-23 14:30:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0,0.0,def tackle,game
1964,second half,False,2017-09-23 14:35:00,New Mexico Game,0.006416426050689754,0.0,0.012832852101379508,0.0,0.0,tight end,game
1965,second half,False,2017-09-23 14:35:00,New Mexico Game,0.0026031498112716405,0.0026031498112716405,0.005206299622543281,0.0,0.0026031498112716405,def end,game
1967,second half,False,2017-09-23 14:35:00,New Mexico Game,0.005206299622543281,0.0,0.0,0.0,0.0,def end,game
1968,second half,False,2017-09-23 14:35:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0,0.0,def tackle,game
1966,second half,False,2017-09-23 14:35:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0,0.0,def tackle,game
1963,second half,False,2017-09-23 14:40:00,New Mexico Game,0.0,0.0,0.0,0.0,0.0026031498112716405,def end,game
1962,second half,False,2017-09-23 14:40:00,New Mexico Game,0.0,0.0026031498112716405,0.0,0.0,0.0,def end,game
1961,second half,False,2017-09-23 14:40:00,New Mexico Game,0.006416426050689754,0.0,0.006416426050689754,0.0,0.0,tight end,game
1960,second half,False,2017-09-23 14:40:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0,0.0,linebacker,game
1956,second half,False,2017-09-23 14:45:00,New Mexico Game,0.01924927815206926,0.012832852101379508,0.0,0.012832852101379508,0.0,running back,game
1957,second half,False,2017-09-23 14:45:00,New Mexico Game,0.006416426050689754,0.0,0.0,0.0,0.0,tight end,game
1958,second half,False,2017-09-23 14:45:00,New Mexico Game,0.0,0.0,0.006416426050689754,0.0,0.0,off guard,game
1959,second half,False,2017-09-23 14:45:00,New Mexico Game,0.006416426050689754,0.0,0.006416426050689754,0.006416426050689754,0.0,off tackle,game
1955,second half,False,2017-09-23 14:50:00,New Mexico Game,0.006416426050689754,0.0,0.0,0.0,0.0,off tackle,game
1954,second half,False,2017-09-23 14:50:00,New Mexico Game,0.0,0.006416426050689754,0.0,0.0,0.0,wide receiver,game
1953,second half,False,2017-09-23 14:50:00,New Mexico Game,0.0,0.006416426050689754,0.006416426050689754,0.0,0.0,tight end,game
1949,second half,False,2017-09-23 14:55:00,New Mexico Game,0.0,0.006416426050689754,0.006416426050689754,0.0,0.0,tight end,game
1948,second half,False,2017-09-23 14:55:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0,0.0,safety,game
1951,second half,False,2017-09-23 14:55:00,New Mexico Game,0.0,0.0026031498112716405,0.0,0.0,0.0,def end,game
1952,second half,False,2017-09-23 14:55:00,New Mexico Game,0.0,0.0,0.0,0.006416426050689754,0.0,running back,game
1950,second half,False,2017-09-23 14:55:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0,0.0,def end,game
1947,second half,False,2017-09-23 15:00:00,New Mexico Game,0.0,0.0,0.0,0.0,0.0026031498112716405,linebacker,game
1946,second half,False,2017-09-23 15:00:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0,0.0,def end,game
1945,second half,False,2017-09-23 15:05:00,New Mexico Game,0.0,0.0026031498112716405,0.0,0.0,0.0,def end,game
1944,second half,False,2017-09-23 15:05:00,New Mexico Game,0.0,0.0026031498112716405,0.0,0.0,0.0,def tackle,game
1943,second half,False,2017-09-23 15:05:00,New Mexico Game,0.0,0.0,0.0026031498112716405,0.0,0.0,safety,game
1937,second half,False,2017-09-23 15:10:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0,0.0,def tackle,game
1936,second half,False,2017-09-23 15:10:00,New Mexico Game,0.006416426050689754,0.0,0.0,0.0,0.0,wide receiver,game
1938,second half,False,2017-09-23 15:10:00,New Mexico Game,0.006416426050689754,0.0,0.0,0.0,0.0,off tackle,game
1941,second half,False,2017-09-23 15:10:00,New Mexico Game,0.006416426050689754,0.0,0.0,0.0,0.0,off guard,game
1940,second half,False,2017-09-23 15:10:00,New Mexico Game,0.0,0.012832852101379508,0.0,0.0,0.0,off guard,game
1942,second half,False,2017-09-23 15:10:00,New Mexico Game,0.0,0.0,0.012832852101379508,0.0,0.0,tight end,game
1939,second half,False,2017-09-23 15:10:00,New Mexico Game,0.0,0.006416426050689754,0.0,0.0,0.0,off tackle,game
1935,second half,False,2017-09-23 15:15:00,New Mexico Game,0.0,0.0026031498112716405,0.0026031498112716405,0.0,0.0,def tackle,game
1934,second half,False,2017-09-23 15:15:00,New Mexico Game,0.0,0.0,0.0026031498112716405,0.0,0.0,def end,game
1933,second half,False,2017-09-23 15:15:00,New Mexico Game,0.0,0.0,0.0,0.0026031498112716405,0.0,def end,game
1932,second half,False,2017-09-23 15:15:00,New Mexico Game,0.0,0.0,0.0,0.0,0.0026031498112716405,cornerback,game
1931,second half,False,2017-09-23 15:15:00,New Mexico Game,0.0026031498112716405,0.0,0.0,0.0026031498112716405,0.0,def tackle,game
1930,second half,False,2017-09-23 15:20:00,New Mexico Game,0.0,0.006416426050689754,0.0,0.0,0.0,off guard,game
1929,second half,False,2017-09-23 15:20:00,New Mexico Game,0.01924927815206926,0.0,0.0,0.0,0.0,tight end,game
1928,second half,False,2017-09-23 15:20:00,New Mexico Game,0.006416426050689754,0.006416426050689754,0.0,0.0,0.0,off tackle,game
1927,second half,False,2017-09-23 15:20:00,New Mexico Game,0.0,0.0,0.0026031498112716405,0.0,0.0,def end,game
1926,second half,False,2017-09-23 15:20:00,New Mexico Game,0.0,0.012832852101379508,0.0,0.0,0.0,running back,game
1925,second half,False,2017-09-23 15:20:00,New Mexico Game,0.005206299622543281,0.0026031498112716405,0.0,0.0,0.0,def end,game
1924,second half,False,2017-09-23 15:20:00,New Mexico Game,0.0,0.005206299622543281,0.0,0.0,0.0,def tackle,game
1920,second half,False,2017-09-23 15:25:00,New Mexico Game,0.005206299622543281,0.0,0.0,0.0,0.0,cornerback,game
1922,second half,False,2017-09-23 15:25:00,New Mexico Game,0.006416426050689754,0.006416426050689754,0.0,0.0,0.0,off tackle,game
1923,second half,False,2017-09-23 15:25:00,New Mexico Game,0.006416426050689754,0.006416426050689754,0.0,0.0,0.006416426050689754,running back,game
1921,second half,False,2017-09-23 15:25:00,New Mexico Game,0.006416426050689754,0.0,0.0,0.0,0.0,off tackle,game
1919,second half,False,2017-09-23 15:30:00,New Mexico Game,0.0026031498112716405,0.005206299622543281,0.0,0.0,0.0,def end,game
1918,second half,False,2017-09-23 15:30:00,New Mexico Game,0.0,0.0026031498112716405,0.0,0.0,0.0,def end,game
1917,second half,False,2017-09-23 15:30:00,New Mexico Game,0.006416426050689754,0.0,0.006416426050689754,0.0,0.0,off guard,game
1916,second half,False,2017-09-23 15:30:00,New Mexico Game,0.0,0.0,0.0,0.0026031498112716405,0.0,cornerback,game
1915,second half,False,2017-09-23 15:30:00,New Mexico Game,0.0,0.0,0.0026031498112716405,0.0,0.0,safety,game
1914,second half,False,2017-09-23 15:35:00,New Mexico Game,0.005206299622543281,0.0,0.0,0.0,0.0,safety,game
1913,second half,False,2017-09-23 15:35:00,New Mexico Game,0.0,0.0026031498112716405,0.0,0.0,0.0,linebacker,game
1912,pre,True,2017-09-26 15:40:00,Navy #1,0.0125,0.0,0.0,0.0,0.0,tight end,tues
1911,pat/fg,True,2017-09-26 15:45:00,Navy #1,0.0,0.0,0.0,0.02857142857142857,0.0,def end,tues
1910,pat/fg,True,2017-09-26 15:45:00,Navy #1,0.02857142857142857,0.0,0.0,0.0,0.0,linebacker,tues
1909,indy,True,2017-09-26 15:50:00,Navy #1,0.0,0.0625,0.0,0.0,0.0,def end,tues
1908,indy,True,2017-09-26 15:55:00,Navy #1,0.1875,0.125,0.0,0.0,0.0,def end,tues
1907,punt,True,2017-09-26 15:55:00,Navy #1,0.0,0.025,0.0,0.0,0.0,linebacker,tues
1905,eagle run fit period,True,2017-09-26 16:00:00,Navy #1,0.020833333333333332,0.0,0.0,0.0,0.0,linebacker,tues
1906,eagle run fit period,True,2017-09-26 16:00:00,Navy #1,0.0,0.020833333333333332,0.0,0.0,0.0,def end,tues
1904,eagle run fit period,True,2017-09-26 16:05:00,Navy #1,0.041666666666666664,0.0,0.020833333333333332,0.020833333333333332,0.0,def end,tues
1902,pass rush,True,2017-09-26 16:10:00,Navy #1,0.05,0.0,0.0,0.0,0.0,def end,tues
1903,pass rush,True,2017-09-26 16:10:00,Navy #1,0.05,0.0,0.0,0.0,0.0,def tackle,tues
1900,skell vs. def,True,2017-09-26 16:15:00,Navy #1,0.0,0.016666666666666666,0.0,0.0,0.0,tight end,tues
1901,pass rush,True,2017-09-26 16:15:00,Navy #1,0.0,0.0,0.1,0.0,0.0,def end,tues
1899,skell vs. def,True,2017-09-26 16:20:00,Navy #1,0.0,0.016666666666666666,0.06666666666666667,0.0,0.016666666666666666,tight end,tues
1898,indy,True,2017-09-26 16:25:00,Navy #1,0.1,0.0,0.0,0.0,0.0,def tackle,tues
1897,indy,True,2017-09-26 16:30:00,Navy #1,0.05,0.0,0.0,0.0,0.0,def end,tues
1896,tempo/pap,True,2017-09-26 16:30:00,Navy #1,0.0,0.0,0.0,0.015625,0.0,tight end,tues
1895,inside emphasis,False,2017-09-26 16:35:00,Navy #1,0.0,0.014285714285714285,0.0,0.0,0.0,cornerback,tues
1894,run session-blitz,False,2017-09-26 16:35:00,Navy #1,0.0,0.016666666666666666,0.0,0.0,0.0,tight end,tues
1893,run session-blitz,False,2017-09-26 16:40:00,Navy #1,0.0,0.0,0.008333333333333333,0.008333333333333333,0.0,tight end,tues
1892,run session-blitz,False,2017-09-26 16:45:00,Navy #1,0.0,0.008333333333333333,0.0,0.0,0.0,tight end,tues
1891,perimeter period,False,2017-09-26 16:45:00,Navy #1,0.014285714285714285,0.0,0.0,0.0,0.0,def end,tues
1890,perimeter period,False,2017-09-26 16:50:00,Navy #1,0.014285714285714285,0.0,0.02857142857142857,0.0,0.0,def end,tues
1889,perimeter period,False,2017-09-26 16:50:00,Navy #1,0.014285714285714285,0.0,0.0,0.0,0.0,def tackle,tues
1888,skell vs. scouts,False,2017-09-26 16:55:00,Navy #1,0.016666666666666666,0.0,0.0,0.0,0.0,tight end,tues
1886,team vs. scouts,False,2017-09-26 17:05:00,Navy #1,0.00625,0.0,0.0,0.0,0.0,off guard,tues
1887,team vs. scouts,False,2017-09-26 17:05:00,Navy #1,0.0,0.0,0.00625,0.0,0.0,off tackle,tues
1885,team vs. scouts,False,2017-09-26 17:10:00,Navy #1,0.0125,0.0,0.0,0.0,0.0,tight end,tues
1884,team vs. scouts,False,2017-09-26 17:10:00,Navy #1,0.0,0.007142857142857143,0.0,0.0,0.0,def end,tues
1883,team vs. scouts,False,2017-09-26 17:15:00,Navy #1,0.00625,0.0,0.0,0.0,0.0,off tackle,tues
1882,team vs. scouts,False,2017-09-26 17:15:00,Navy #1,0.00625,0.0,0.0,0.0,0.0,tight end,tues
1881,team vs. scouts,False,2017-09-26 17:15:00,Navy #1,0.0,0.00625,0.0,0.0,0.0,tight end,tues
1880,team vs. scouts,False,2017-09-26 17:15:00,Navy #1,0.02142857142857143,0.0,0.0,0.0,0.0,def tackle,tues
1879,post-practice/punt return,False,2017-09-26 17:20:00,Navy #1,0.017857142857142856,0.0,0.0,0.0,0.0,def tackle,tues
1878,team vs. scouts,False,2017-09-26 17:20:00,Navy #1,0.0,0.0,0.00625,0.0,0.0,running back,tues
1877,team vs. scouts,False,2017-09-26 17:20:00,Navy #1,0.0,0.0,0.00625,0.0,0.0,tight end,tues
1876,post-practice/punt return,False,2017-09-26 17:20:00,Navy #1,0.05357142857142857,0.0,0.0,0.0,0.0,def end,tues
1875,post-practice/punt return,False,2017-09-26 17:25:00,Navy #1,0.0,0.0,0.015625,0.0,0.0,running back,tues
1874,pre,True,2017-09-27 15:40:00,Navy #2,0.007142857142857143,0.0,0.0,0.0,0.0,cornerback,wed
1873,pre,True,2017-09-27 15:40:00,Navy #2,0.007142857142857143,0.0,0.0,0.0,0.0,linebacker,wed
1872,pre,True,2017-09-27 15:40:00,Navy #2,0.01111111111111111,0.03333333333333333,0.0,0.0,0.01111111111111111,tight end,wed
1870,pat/fg,True,2017-09-27 15:45:00,Navy #2,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.0,safety,wed
1871,pat/fg,True,2017-09-27 15:45:00,Navy #2,0.0,0.02222222222222222,0.0,0.0,0.0,tight end,wed
1869,indy,True,2017-09-27 15:55:00,Navy #2,0.125,0.1875,0.1875,0.0625,0.0,def end,wed
1868,indy,True,2017-09-27 15:55:00,Navy #2,0.03125,0.0,0.0,0.0,0.0,off tackle,wed
1867,indy,True,2017-09-27 16:00:00,Navy #2,0.0,0.0,0.011904761904761904,0.0,0.0,def end,wed
1866,otb,True,2017-09-27 16:00:00,Navy #2,0.009259259259259259,0.0,0.0,0.0,0.0,running back,wed
1865,indy,True,2017-09-27 16:05:00,Navy #2,0.011904761904761904,0.011904761904761904,0.0,0.0,0.0,def end,wed
1864,indy,True,2017-09-27 16:10:00,Navy #2,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,def end,wed
1863,indy,True,2017-09-27 16:15:00,Navy #2,0.041666666666666664,0.0,0.0,0.0,0.0,def end,wed
1862,indy,True,2017-09-27 16:20:00,Navy #2,0.0,0.0,0.0,0.041666666666666664,0.0,def end,wed
1861,run fit,True,2017-09-27 16:25:00,Navy #2,0.03571428571428571,0.0,0.0,0.017857142857142856,0.0,def end,wed
1860,pap,True,2017-09-27 16:30:00,Navy #2,0.0,0.013888888888888888,0.0,0.0,0.0,tight end,wed
1859,run fit,True,2017-09-27 16:30:00,Navy #2,0.017857142857142856,0.0,0.0,0.0,0.0,def tackle,wed
1858,run session-blitz,False,2017-09-27 16:35:00,Navy #2,0.0,0.007407407407407407,0.0,0.0,0.0,tight end,wed
1857,run session,False,2017-09-27 16:35:00,Navy #2,0.0,0.019047619047619046,0.0,0.0,0.0,def end,wed
1853,run session,False,2017-09-27 16:45:00,Navy #2,0.009523809523809523,0.0,0.009523809523809523,0.0,0.0,linebacker,wed
1854,run session,False,2017-09-27 16:45:00,Navy #2,0.009523809523809523,0.0,0.0,0.0,0.0,def tackle,wed
1856,run session-blitz,False,2017-09-27 16:45:00,Navy #2,0.007407407407407407,0.007407407407407407,0.0,0.0,0.0,tight end,wed
1855,run session,False,2017-09-27 16:45:00,Navy #2,0.009523809523809523,0.0,0.009523809523809523,0.009523809523809523,0.0,def end,wed
1852,pass rush,False,2017-09-27 16:50:00,Navy #2,0.0,0.041666666666666664,0.0,0.0,0.0,def end,wed
1851,skell vs. scouts,False,2017-09-27 16:50:00,Navy #2,0.0,0.016666666666666666,0.0,0.0,0.0,running back,wed
1850,skell vs. scouts,False,2017-09-27 16:50:00,Navy #2,0.016666666666666666,0.03333333333333333,0.0,0.0,0.0,tight end,wed
1849,skell vs. scouts,False,2017-09-27 16:50:00,Navy #2,0.0,0.016666666666666666,0.0,0.0,0.0,linebacker,wed
1844,skell vs. scouts,False,2017-09-27 16:55:00,Navy #2,0.0,0.016666666666666666,0.0,0.0,0.0,tight end,wed
1845,pass rush,False,2017-09-27 16:55:00,Navy #2,0.020833333333333332,0.0,0.0,0.0,0.0,off tackle,wed
1846,pass rush,False,2017-09-27 16:55:00,Navy #2,0.041666666666666664,0.0,0.0,0.0,0.0,def tackle,wed
1848,skell vs. scouts,False,2017-09-27 16:55:00,Navy #2,0.016666666666666666,0.0,0.0,0.0,0.0,linebacker,wed
1847,pass rush,False,2017-09-27 16:55:00,Navy #2,0.0,0.0,0.041666666666666664,0.0,0.0,def end,wed
1843,skell vs. scouts,False,2017-09-27 17:00:00,Navy #2,0.0,0.016666666666666666,0.016666666666666666,0.0,0.0,tight end,wed
1842,pass rush,False,2017-09-27 17:00:00,Navy #2,0.041666666666666664,0.0,0.0,0.0,0.0,def tackle,wed
1841,team vs. scouts,False,2017-09-27 17:05:00,Navy #2,0.0,0.005555555555555555,0.0,0.0,0.0,off tackle,wed
1840,team vs. scouts,False,2017-09-27 17:05:00,Navy #2,0.007142857142857143,0.0,0.0,0.0,0.0,def tackle,wed
1839,team vs. scouts,False,2017-09-27 17:05:00,Navy #2,0.0,0.0,0.007142857142857143,0.0,0.0,def end,wed
1836,team vs. scouts,False,2017-09-27 17:10:00,Navy #2,0.014285714285714285,0.007142857142857143,0.0,0.0,0.0,def tackle,wed
1838,team vs. scouts,False,2017-09-27 17:10:00,Navy #2,0.0,0.0,0.005555555555555555,0.0,0.0,running back,wed
1837,team vs. scouts,False,2017-09-27 17:10:00,Navy #2,0.016666666666666666,0.005555555555555555,0.0,0.0,0.0,tight end,wed
1834,team vs. scouts,False,2017-09-27 17:15:00,Navy #2,0.0,0.005555555555555555,0.0,0.0,0.0,off tackle,wed
1835,team vs. scouts,False,2017-09-27 17:15:00,Navy #2,0.0,0.007142857142857143,0.0,0.0,0.0,linebacker,wed
1833,team vs. scouts,False,2017-09-27 17:20:00,Navy #2,0.005555555555555555,0.0,0.005555555555555555,0.0,0.0,tight end,wed
1832,team vs. scouts,False,2017-09-27 17:20:00,Navy #2,0.007142857142857143,0.0,0.0,0.0,0.0,def tackle,wed
1831,post-practice/kor,False,2017-09-27 17:25:00,Navy #2,0.0,0.017857142857142856,0.0,0.0,0.0,def end,wed
1830,post-practice/kor,False,2017-09-27 17:25:00,Navy #2,0.0,0.017857142857142856,0.0,0.0,0.0,linebacker,wed
1829,pat/fg,True,2017-09-28 15:45:00,Navy #3,0.0,0.02222222222222222,0.0,0.0,0.0,off guard,thurs
1828,punt,True,2017-09-28 15:50:00,Navy #3,0.08,0.0,0.0,0.0,0.0,linebacker,thurs
1827,punt,True,2017-09-28 15:55:00,Navy #3,0.02,0.0,0.0,0.0,0.0,safety,thurs
1826,punt,True,2017-09-28 15:55:00,Navy #3,0.02,0.0,0.0,0.0,0.0,wide receiver,thurs
1825,indy,True,2017-09-28 16:00:00,Navy #3,0.025,0.025,0.0,0.0,0.0,off guard,thurs
1824,kickoff,True,2017-09-28 16:00:00,Navy #3,0.02,0.0,0.0,0.0,0.0,wide receiver,thurs
1823,kor,True,2017-09-28 16:10:00,Navy #3,0.02,0.0,0.0,0.0,0.0,linebacker,thurs
1822,indy,True,2017-09-28 16:10:00,Navy #3,0.025,0.0,0.0,0.0,0.0,off guard,thurs
1821,indy,True,2017-09-28 16:15:00,Navy #3,0.0,0.025,0.0,0.0,0.0,off guard,thurs
1819,punt return,True,2017-09-28 16:25:00,Navy #3,0.02,0.0,0.0,0.0,0.0,wide receiver,thurs
1820,punt return,True,2017-09-28 16:25:00,Navy #3,0.02,0.0,0.0,0.0,0.0,cornerback,thurs
1816,team vs. scouts,True,2017-09-28 16:30:00,Navy #3,0.00202020202020202,0.0,0.0,0.0,0.0,off guard,thurs
1818,red zone skell vs. scouts,True,2017-09-28 16:30:00,Navy #3,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,linebacker,thurs
1817,red zone skell vs. scouts,True,2017-09-28 16:30:00,Navy #3,0.03333333333333333,0.0,0.0,0.0,0.0,safety,thurs
1815,team vs. scouts,True,2017-09-28 16:40:00,Navy #3,0.0,0.0,0.00202020202020202,0.0,0.0,tight end,thurs
1814,team vs. scouts,True,2017-09-28 16:45:00,Navy #3,0.0,0.0033222591362126242,0.0,0.0,0.0,def end,thurs
1813,team vs. scouts,True,2017-09-28 16:45:00,Navy #3,0.0,0.0,0.0033222591362126242,0.0,0.0,linebacker,thurs
1812,team vs. scouts,True,2017-09-28 16:45:00,Navy #3,0.00202020202020202,0.0,0.0,0.0,0.0,tight end,thurs
1811,team vs. scouts,True,2017-09-28 16:45:00,Navy #3,0.0,0.00202020202020202,0.0,0.0,0.0,off guard,thurs
1809,team vs. scouts,True,2017-09-28 16:50:00,Navy #3,0.00202020202020202,0.00404040404040404,0.0,0.0,0.0,tight end,thurs
1808,team vs. scouts,True,2017-09-28 16:50:00,Navy #3,0.0,0.0033222591362126242,0.0,0.0,0.0,safety,thurs
1810,team vs. scouts,True,2017-09-28 16:50:00,Navy #3,0.0033222591362126242,0.0,0.0,0.0033222591362126242,0.0,def end,thurs
1807,team vs. scouts,True,2017-09-28 16:55:00,Navy #3,0.00202020202020202,0.0,0.00202020202020202,0.0,0.0,tight end,thurs
1806,team vs. scouts,True,2017-09-28 16:55:00,Navy #3,0.0,0.0,0.0033222591362126242,0.0,0.0,def end,thurs
1805,team vs. scouts,True,2017-09-28 16:55:00,Navy #3,0.0,0.0033222591362126242,0.0,0.0,0.0033222591362126242,linebacker,thurs
1804,team vs. scouts,True,2017-09-28 17:00:00,Navy #3,0.0033222591362126242,0.0066445182724252485,0.0,0.0,0.0,safety,thurs
1801,team vs. scouts,True,2017-09-28 17:05:00,Navy #3,0.0,0.0033222591362126242,0.0,0.0,0.0,linebacker,thurs
1802,team vs. scouts,True,2017-09-28 17:05:00,Navy #3,0.0033222591362126242,0.0,0.0,0.0,0.0,def end,thurs
1803,team vs. scouts,True,2017-09-28 17:05:00,Navy #3,0.00202020202020202,0.00202020202020202,0.0,0.0,0.0,off guard,thurs
1800,team vs. scouts,True,2017-09-28 17:20:00,Navy #3,0.0,0.00202020202020202,0.0,0.0,0.0,off guard,thurs
1799,team vs. scouts,True,2017-09-28 17:20:00,Navy #3,0.00202020202020202,0.0,0.0,0.0,0.0,off tackle,thurs
1798,team vs. scouts,True,2017-09-28 17:25:00,Navy #3,0.0,0.0033222591362126242,0.0,0.0,0.0,safety,thurs
1797,pre,True,2017-09-30 13:35:00,Navy Game,0.005455537370430978,0.0,0.0,0.0,0.0,wide receiver,game
1796,pre,True,2017-09-30 13:55:00,Navy Game,0.0036044695422323713,0.0,0.0,0.0,0.0,linebacker,game
