,activity,before_break,date,event,h2,h3,h4,h5,pcode,player,ptype,type,day
4263,team vs. offense,post,2017-08-03 11:20:00,fall camp practice #4,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-03
4259,team vs. offense,post,2017-08-03 11:25:00,fall camp practice #4,0.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-03
4258,team vs. def,post,2017-08-03 11:25:00,fall camp practice #4,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-03
4257,team vs. offense,post,2017-08-03 11:25:00,fall camp practice #4,0.0,0.0,1.0,0.0,safety,safety,defensive,camp,2017-08-03
4260,team vs. def,post,2017-08-03 11:25:00,fall camp practice #4,1.0,1.0,0.0,0.0,og,off guard,offensive,camp,2017-08-03
4256,post-practice/turn over,post,2017-08-03 11:35:00,fall camp practice #4,1.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-03
4255,post-practice,post,2017-08-03 11:35:00,fall camp practice #4,0.0,1.0,0.0,0.0,og,off guard,offensive,camp,2017-08-03
4254,pre,pre,2017-08-04 09:35:00,fall camp practice #5,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4253,pre,pre,2017-08-04 09:35:00,fall camp practice #5,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-04
4251,pat/fg,pre,2017-08-04 09:40:00,fall camp practice #5,2.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4252,pat/fg,pre,2017-08-04 09:40:00,fall camp practice #5,2.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-04
4248,indy,pre,2017-08-04 09:50:00,fall camp practice #5,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4250,indy,pre,2017-08-04 09:50:00,fall camp practice #5,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4249,indy,pre,2017-08-04 09:50:00,fall camp practice #5,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4247,indy,pre,2017-08-04 09:55:00,fall camp practice #5,0.0,1.0,0.0,0.0,safety,safety,defensive,camp,2017-08-04
4246,indy,pre,2017-08-04 10:05:00,fall camp practice #5,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4245,inside,pre,2017-08-04 10:10:00,fall camp practice #5,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4244,inside/1on1,pre,2017-08-04 10:15:00,fall camp practice #5,0.0,1.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-04
4243,inside/1on1,pre,2017-08-04 10:15:00,fall camp practice #5,0.0,2.0,0.0,0.0,og,off guard,offensive,camp,2017-08-04
4242,inside,pre,2017-08-04 10:15:00,fall camp practice #5,1.0,1.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-04
4241,inside,pre,2017-08-04 10:15:00,fall camp practice #5,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4240,inside,pre,2017-08-04 10:15:00,fall camp practice #5,1.0,2.0,1.0,0.0,de,def end,defensive,camp,2017-08-04
4239,inside/1on1,pre,2017-08-04 10:15:00,fall camp practice #5,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-04
4238,inside/1on1,pre,2017-08-04 10:15:00,fall camp practice #5,2.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-04
4237,inside/1on1,pre,2017-08-04 10:15:00,fall camp practice #5,1.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4236,inside/1on1,pre,2017-08-04 10:15:00,fall camp practice #5,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-04
4235,skell vs. def,pre,2017-08-04 10:20:00,fall camp practice #5,0.0,0.0,1.0,0.0,te,tight end,offensive,camp,2017-08-04
4234,line games,pre,2017-08-04 10:20:00,fall camp practice #5,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-04
4231,team situation,pre,2017-08-04 10:30:00,fall camp practice #5,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-04
4233,team situation,pre,2017-08-04 10:30:00,fall camp practice #5,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4232,team situation,pre,2017-08-04 10:30:00,fall camp practice #5,0.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-04
4230,team situation,pre,2017-08-04 10:35:00,fall camp practice #5,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-04
4229,team situation,pre,2017-08-04 10:35:00,fall camp practice #5,0.0,1.0,0.0,0.0,safety,safety,defensive,camp,2017-08-04
4228,team situation,pre,2017-08-04 10:35:00,fall camp practice #5,0.0,1.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-04
4227,team situation,pre,2017-08-04 10:35:00,fall camp practice #5,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4226,team situation,pre,2017-08-04 10:35:00,fall camp practice #5,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-04
4225,team situation,pre,2017-08-04 10:35:00,fall camp practice #5,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4224,team situation,pre,2017-08-04 10:35:00,fall camp practice #5,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-04
4223,team situation,post,2017-08-04 10:40:00,fall camp practice #5,0.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4222,team situation,post,2017-08-04 10:40:00,fall camp practice #5,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-04
4221,skell vs. offense,post,2017-08-04 10:50:00,fall camp practice #5,1.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-04
4220,skell vs. def,post,2017-08-04 10:50:00,fall camp practice #5,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,camp,2017-08-04
4219,pass rush,post,2017-08-04 10:50:00,fall camp practice #5,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-04
4218,skell vs. def,post,2017-08-04 10:50:00,fall camp practice #5,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4217,skell vs. offense,post,2017-08-04 10:55:00,fall camp practice #5,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4216,skell vs. def,post,2017-08-04 10:55:00,fall camp practice #5,0.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4215,pass rush,post,2017-08-04 10:55:00,fall camp practice #5,1.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-04
4214,team w/ 3s,post,2017-08-04 11:00:00,fall camp practice #5,1.0,1.0,1.0,0.0,te,tight end,offensive,camp,2017-08-04
4212,team vs. offense,post,2017-08-04 11:05:00,fall camp practice #5,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4211,team vs. offense,post,2017-08-04 11:05:00,fall camp practice #5,1.0,0.0,0.0,0.0,safety,safety,defensive,camp,2017-08-04
4210,team vs. def,post,2017-08-04 11:05:00,fall camp practice #5,0.0,1.0,0.0,0.0,og,off guard,offensive,camp,2017-08-04
4209,team vs. offense,post,2017-08-04 11:05:00,fall camp practice #5,0.0,0.0,0.0,1.0,de,def end,defensive,camp,2017-08-04
4208,team vs. def,post,2017-08-04 11:05:00,fall camp practice #5,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-04
4213,team vs. offense,post,2017-08-04 11:05:00,fall camp practice #5,1.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-04
4207,team vs. offense,post,2017-08-04 11:10:00,fall camp practice #5,2.0,0.0,1.0,0.0,de,def end,defensive,camp,2017-08-04
4206,team vs. offense,post,2017-08-04 11:10:00,fall camp practice #5,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4205,team vs. def,post,2017-08-04 11:10:00,fall camp practice #5,0.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4204,team vs. def,post,2017-08-04 11:10:00,fall camp practice #5,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-04
4203,team vs. def,post,2017-08-04 11:10:00,fall camp practice #5,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-04
4202,team vs. offense,post,2017-08-04 11:10:00,fall camp practice #5,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4195,team vs. offense,post,2017-08-04 11:15:00,fall camp practice #5,0.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-04
4197,team vs. def,post,2017-08-04 11:15:00,fall camp practice #5,0.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4196,team vs. offense,post,2017-08-04 11:15:00,fall camp practice #5,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-04
4199,team vs. offense,post,2017-08-04 11:15:00,fall camp practice #5,0.0,1.0,0.0,0.0,safety,safety,defensive,camp,2017-08-04
4200,team vs. def,post,2017-08-04 11:15:00,fall camp practice #5,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-04
4201,team vs. offense,post,2017-08-04 11:15:00,fall camp practice #5,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4198,team vs. offense,post,2017-08-04 11:15:00,fall camp practice #5,0.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-04
4189,team vs. def,post,2017-08-04 11:20:00,fall camp practice #5,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-04
4190,team vs. offense,post,2017-08-04 11:20:00,fall camp practice #5,0.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-04
4188,team vs. def,post,2017-08-04 11:20:00,fall camp practice #5,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-04
4192,team vs. def,post,2017-08-04 11:20:00,fall camp practice #5,0.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-04
4193,team vs. def,post,2017-08-04 11:20:00,fall camp practice #5,0.0,1.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-04
4194,team vs. offense,post,2017-08-04 11:20:00,fall camp practice #5,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-04
4191,team vs. def,post,2017-08-04 11:20:00,fall camp practice #5,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-04
4187,team vs. def,post,2017-08-04 11:25:00,fall camp practice #5,1.0,1.0,0.0,0.0,og,off guard,offensive,camp,2017-08-04
4186,pre,pre,2017-08-06 11:45:00,fall camp practice #6,0.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4185,pre,pre,2017-08-06 11:45:00,fall camp practice #6,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4184,pat/fg,pre,2017-08-06 11:50:00,fall camp practice #6,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-06
4183,pat/fg,pre,2017-08-06 11:50:00,fall camp practice #6,0.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4182,indy,pre,2017-08-06 11:55:00,fall camp practice #6,0.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4174,indy,pre,2017-08-06 12:00:00,fall camp practice #6,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4177,indy,pre,2017-08-06 12:00:00,fall camp practice #6,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-06
4175,indy,pre,2017-08-06 12:00:00,fall camp practice #6,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-06
4179,indy,pre,2017-08-06 12:00:00,fall camp practice #6,0.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4178,indy,pre,2017-08-06 12:00:00,fall camp practice #6,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4181,indy,pre,2017-08-06 12:00:00,fall camp practice #6,0.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-06
4176,indy,pre,2017-08-06 12:00:00,fall camp practice #6,1.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-06
4180,indy,pre,2017-08-06 12:00:00,fall camp practice #6,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-06
4167,otb,pre,2017-08-06 12:05:00,fall camp practice #6,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-06
4168,indy,pre,2017-08-06 12:05:00,fall camp practice #6,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-06
4169,otb,pre,2017-08-06 12:05:00,fall camp practice #6,3.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4173,otb,pre,2017-08-06 12:05:00,fall camp practice #6,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4171,otb,pre,2017-08-06 12:05:00,fall camp practice #6,0.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-06
4172,otb,pre,2017-08-06 12:05:00,fall camp practice #6,0.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-06
4170,indy,pre,2017-08-06 12:05:00,fall camp practice #6,1.0,2.0,1.0,0.0,de,def end,defensive,camp,2017-08-06
4166,otb,pre,2017-08-06 12:10:00,fall camp practice #6,0.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-06
4165,indy,pre,2017-08-06 12:10:00,fall camp practice #6,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4164,otb,pre,2017-08-06 12:10:00,fall camp practice #6,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-06
4163,otb,pre,2017-08-06 12:10:00,fall camp practice #6,0.0,1.0,1.0,0.0,te,tight end,offensive,camp,2017-08-06
4157,inside,pre,2017-08-06 12:25:00,fall camp practice #6,1.0,1.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-06
4158,inside,pre,2017-08-06 12:25:00,fall camp practice #6,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-06
4156,inside/1on1,pre,2017-08-06 12:25:00,fall camp practice #6,1.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-06
4160,inside,pre,2017-08-06 12:25:00,fall camp practice #6,1.0,0.0,2.0,1.0,de,def end,defensive,camp,2017-08-06
4161,inside/1on1,pre,2017-08-06 12:25:00,fall camp practice #6,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4159,inside/1on1,pre,2017-08-06 12:25:00,fall camp practice #6,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-06
4162,inside/1on1,pre,2017-08-06 12:25:00,fall camp practice #6,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4153,line games,pre,2017-08-06 12:30:00,fall camp practice #6,0.0,0.0,1.0,0.0,de,def end,defensive,camp,2017-08-06
4154,skell vs. def,pre,2017-08-06 12:30:00,fall camp practice #6,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4155,skell vs. def,pre,2017-08-06 12:30:00,fall camp practice #6,0.0,2.0,0.0,1.0,te,tight end,offensive,camp,2017-08-06
4152,skell vs. offense,pre,2017-08-06 12:35:00,fall camp practice #6,0.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-06
4151,team situation,pre,2017-08-06 12:45:00,fall camp practice #6,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4150,team situation,pre,2017-08-06 12:45:00,fall camp practice #6,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4148,team situation,pre,2017-08-06 12:45:00,fall camp practice #6,0.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-06
4149,team situation,pre,2017-08-06 12:45:00,fall camp practice #6,0.0,1.0,0.0,0.0,te,tight end,offensive,camp,2017-08-06
4147,team situation,post,2017-08-06 12:50:00,fall camp practice #6,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4146,team situation,post,2017-08-06 12:50:00,fall camp practice #6,0.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-06
4145,pass rush,post,2017-08-06 13:00:00,fall camp practice #6,1.0,1.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4144,skell vs. def,post,2017-08-06 13:00:00,fall camp practice #6,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-06
4143,team w/ 3s,post,2017-08-06 13:10:00,fall camp practice #6,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4138,team vs. def,post,2017-08-06 13:15:00,fall camp practice #6,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4136,team vs. offense,post,2017-08-06 13:15:00,fall camp practice #6,1.0,0.0,0.0,0.0,safety,safety,defensive,camp,2017-08-06
4137,team vs. def,post,2017-08-06 13:15:00,fall camp practice #6,1.0,1.0,0.0,1.0,te,tight end,offensive,camp,2017-08-06
4139,team vs. offense,post,2017-08-06 13:15:00,fall camp practice #6,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4141,team vs. def,post,2017-08-06 13:15:00,fall camp practice #6,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-06
4142,team vs. def,post,2017-08-06 13:15:00,fall camp practice #6,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-06
4140,team vs. offense,post,2017-08-06 13:15:00,fall camp practice #6,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-06
4135,team vs. def,post,2017-08-06 13:20:00,fall camp practice #6,0.0,0.0,0.0,0.0,wr,wide receiver,offensive,camp,2017-08-06
4134,team vs. offense,post,2017-08-06 13:20:00,fall camp practice #6,0.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-06
4133,team vs. offense,post,2017-08-06 13:20:00,fall camp practice #6,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4132,team vs. def,post,2017-08-06 13:20:00,fall camp practice #6,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-06
4131,team vs. def,post,2017-08-06 13:20:00,fall camp practice #6,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4125,team vs. def,post,2017-08-06 13:25:00,fall camp practice #6,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-06
4126,team vs. offense,post,2017-08-06 13:25:00,fall camp practice #6,0.0,2.0,0.0,0.0,de,def end,defensive,camp,2017-08-06
4129,team vs. def,post,2017-08-06 13:25:00,fall camp practice #6,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-06
4128,team vs. offense,post,2017-08-06 13:25:00,fall camp practice #6,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-06
4130,team vs. offense,post,2017-08-06 13:25:00,fall camp practice #6,1.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-06
4127,team vs. offense,post,2017-08-06 13:25:00,fall camp practice #6,1.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-06
4116,team vs. offense,post,2017-08-06 13:30:00,fall camp practice #6,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-06
4117,team vs. offense,post,2017-08-06 13:30:00,fall camp practice #6,1.0,0.0,0.0,0.0,safety,safety,defensive,camp,2017-08-06
4118,team vs. def,post,2017-08-06 13:30:00,fall camp practice #6,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-06
4119,team vs. def,post,2017-08-06 13:30:00,fall camp practice #6,0.0,1.0,0.0,0.0,og,off guard,offensive,camp,2017-08-06
4121,team vs. def,post,2017-08-06 13:30:00,fall camp practice #6,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4122,team vs. offense,post,2017-08-06 13:30:00,fall camp practice #6,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-06
4123,team vs. def,post,2017-08-06 13:30:00,fall camp practice #6,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-06
4124,team vs. def,post,2017-08-06 13:30:00,fall camp practice #6,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4120,team vs. offense,post,2017-08-06 13:30:00,fall camp practice #6,0.0,1.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-06
4115,team vs. def,post,2017-08-06 13:35:00,fall camp practice #6,1.0,0.0,1.0,0.0,te,tight end,offensive,camp,2017-08-06
4114,team vs. offense,post,2017-08-06 13:35:00,fall camp practice #6,0.0,0.0,0.0,1.0,de,def end,defensive,camp,2017-08-06
4113,team vs. offense,post,2017-08-06 13:35:00,fall camp practice #6,0.0,0.0,0.0,0.0,safety,safety,defensive,camp,2017-08-06
4112,team vs. def,post,2017-08-06 13:35:00,fall camp practice #6,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-06
4111,team vs. offense,post,2017-08-06 13:35:00,fall camp practice #6,1.0,1.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-06
4110,team vs. offense,post,2017-08-06 13:35:00,fall camp practice #6,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-06
4109,pre,pre,2017-08-07 09:35:00,fall camp practice #7,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-07
4108,pre,pre,2017-08-07 09:35:00,fall camp practice #7,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-07
4107,pat/fg,pre,2017-08-07 09:40:00,fall camp practice #7,2.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-07
4106,pat/fg,pre,2017-08-07 09:40:00,fall camp practice #7,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-07
4103,indy,pre,2017-08-07 09:50:00,fall camp practice #7,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-07
4105,indy,pre,2017-08-07 09:50:00,fall camp practice #7,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-07
4104,indy,pre,2017-08-07 09:50:00,fall camp practice #7,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-07
4102,otb,pre,2017-08-07 09:55:00,fall camp practice #7,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-07
4101,vice pursuit,pre,2017-08-07 10:05:00,fall camp practice #7,0.0,1.0,0.0,0.0,safety,safety,defensive,camp,2017-08-07
4100,inside/1on1,pre,2017-08-07 10:10:00,fall camp practice #7,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-07
4099,inside,pre,2017-08-07 10:10:00,fall camp practice #7,2.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-07
4098,1on1,pre,2017-08-07 10:10:00,fall camp practice #7,0.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-07
4097,inside,pre,2017-08-07 10:10:00,fall camp practice #7,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-07
4096,inside/1on1,pre,2017-08-07 10:10:00,fall camp practice #7,0.0,2.0,0.0,0.0,te,tight end,offensive,camp,2017-08-07
4095,1on1,pre,2017-08-07 10:10:00,fall camp practice #7,1.0,0.0,0.0,0.0,cb,cornerback,defensive,camp,2017-08-07
4094,inside/1on1,pre,2017-08-07 10:10:00,fall camp practice #7,1.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-07
4093,inside,pre,2017-08-07 10:10:00,fall camp practice #7,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-07
4086,inside,pre,2017-08-07 10:15:00,fall camp practice #7,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-07
4088,inside/1on1,pre,2017-08-07 10:15:00,fall camp practice #7,1.0,0.0,0.0,0.0,qbrb,running back,offensive,camp,2017-08-07
4087,inside/1on1,pre,2017-08-07 10:15:00,fall camp practice #7,1.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-07
4090,inside/1on1,pre,2017-08-07 10:15:00,fall camp practice #7,0.0,0.0,0.0,0.0,ot,off tackle,offensive,camp,2017-08-07
4092,inside/1on1,pre,2017-08-07 10:15:00,fall camp practice #7,0.0,0.0,0.0,1.0,te,tight end,offensive,camp,2017-08-07
4091,inside,pre,2017-08-07 10:15:00,fall camp practice #7,1.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-07
4089,inside/1on1,pre,2017-08-07 10:15:00,fall camp practice #7,0.0,2.0,0.0,0.0,te,tight end,offensive,camp,2017-08-07
4085,skell vs. def,pre,2017-08-07 10:20:00,fall camp practice #7,1.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-07
4079,team situation,pre,2017-08-07 10:35:00,fall camp practice #7,0.0,0.0,0.0,0.0,dt,def tackle,defensive,camp,2017-08-07
4081,team situation,pre,2017-08-07 10:35:00,fall camp practice #7,0.0,0.0,0.0,0.0,lb,linebacker,defensive,camp,2017-08-07
4080,team situation,pre,2017-08-07 10:35:00,fall camp practice #7,0.0,0.0,0.0,0.0,og,off guard,offensive,camp,2017-08-07
4083,team situation,pre,2017-08-07 10:35:00,fall camp practice #7,0.0,0.0,0.0,0.0,de,def end,defensive,camp,2017-08-07
4084,team situation,pre,2017-08-07 10:35:00,fall camp practice #7,0.0,0.0,0.0,0.0,te,tight end,offensive,camp,2017-08-07
